label,name,code
0,Prospecting for Gold II,GC2BTDJ
40,The Arena,GC70JZ2
28,Cache Me If You Can,GCRYXP
49,On the Rocks,GC64A79
40,Hank Aaron Puzzle Cache,GC6ZJRP
0,Canada Day GRC,GC31N3X
35,The Sun Also Rises,GC7XY18
35,SEC Championship Game Challenge,GC73K0H
0,"Sounds of the Cemetery IV - Conyers, GA",GC58WTJ
45,Across the Rocks,GC604F7
45,Wally World Smiley,GC31BB9
2,Guarding South Fulton #4,GC83HWD
35,PinkyE and the Double Digits,GC73K4G
0,"Georgia Spirit Quest #16 ""SOI #10""",GC8YQDX
0,Bud Kelley Park Two Roads Diverged,GC8YRGZ
0,A Bright Star,GC8YQDJ
0,AMNHA: South River Shoals (PAP),GC8YQD4
0,Nature Walk,GC89QMM
0,"""This Ones For The Birds""",GC8YQDF
2,BIZARRO,GC8WGBM
0,AMNHA: Hardwood Forest (PAP),GC8YQD1
0,Red Oak Hollow,GC8YQDA
0,I Found My Thrill!,GC8YQE2
0,Mt.  Avery,GC8YQCY
35,Leaving on a Jet Plane,GC6QHPA
0,Walk the Log,GC8YQE4
0,I-20 Crossing Guard,GC8YQE5
0,Southside Gang Challenge,GC8YQ9B
0,"""APRIL FOOLED""",GC8YQE8
0,TMTM-CMP,GC8YQEA
0,McCon # 3 - Double Nickels,GC8YQEB
0,Cochran Mill Rock Climb,GC6BKV0
0,AMNHA: Endangered Plant Pits (LLV),GC8YQEE
2,C. M. Little Round Top,GC7W0GD
0,S.E.P. Generator,GC4ZFRK
0,Southside Super Series- Clark Kent,GC8YQEF
2,"""Black-Eyed Cache""",GC8Y26Y
0,Chasing Lewis and Clark III,GCKPD2
40,AMNHA: Emergency Access Road (LLV),GC98ETF
0,This road leads to UWG,GC2GXXW
4,PinkyEA's Evil Cache #1,GC2AKW5
0,Just In Bounds,GC61TK5
0,AMNHA: Lake Picture Point (LLV),GC8YQEP
0,Card Swap Cache,GC8YQEZ
46,"""Rodents And Termites""",GC68YYC
0,Guarding South Fulton #1,GC8YQEV
35,AMNHA: Mountain Lake (PAP),GC6QK8P
35,CAUTION: MAY ICE IN WINTER,GC73K1Y
0,AMNHA: Lizard Rocks (LLV),GC8YQF1
0,MERRIER STILL,GC4Z5C2
28,AMNHA: Lake Feeder Creek (LLV),GC2NPPW
0,Chasing Lewis and Clark II,GC8WXPJ
0,Sigman Road Park & Solve,GC17MKK
0,"Cache Me ""In"" A Can",GC4Z5BE
45,AMNHA: Mountain Laurel Row (LLV),GC6D4BR
40,Georgia Jasmer Challenge,GC2AKV5
0,AMNHA: Rock Pile (LLV),GC8YQF4
1,CMP Orienteering Challenge,GC60GNT
49,AMNHA: Hidden Meadow (PAP),GC4ZBZ8
0,X Almost Marks the Spot,GC4ZAAJ
0,""" Quigg Branch Crossing""",GCK1W0
0,Cochran Mill Journal,GC8X34G
49,AMNHA: Boulders On The Rock Outcrop (LLV),GC4ZAAW
49,Bonsai,GC4ZBZ3
2,AMNHA: North Peak (LLV),GC82V82
0,Hilltop Vista,GC8YQF6
7,AMNHA: Quarry Face (LLV),GC63RH7
0,Chasing Lewis and Clark,GC2MVK9
40,AMNHA: Trail Entrance Portal (LLV),GC3M14A
0,Juricell,GC2GXWD
40,AMNHA: Quarry Explosives Storage Box (LLV),GC95KYT
2,Nice Hike - Little Treasures,GC4JAQA
0,AMNHA: Mountain Base  (LLV),GC7VTKK
0,Guarding South Fulton #2,GC316MJ
0,AMNHA: Arabia Mountain (AMA)(GT),GC96MNM
0,Chigger Heaven,GC8YQFB
2,AMNHA: The Serpentine Bridge (PMP),GC7VZR9
0,Georgia's Great Animal Chase Challenge,GC2MVKT
0,AMNHA: Salamander (AMA),GC7PGRE
1,Sherlock Holmes,GC96V19
0,AMNHA: Exertion (PMP),GC3P79M
0,Whale's Tail,GC96V1H
16,AMNHA: Aware (AMA),GCKNVT
40,"Jack, The Pumpkin King",GC1HA3E
0,Hayden's Evil Rock,GC952QJ
49,"Missed a spot ""Great T""",GC2H5P2
40,AMNHA: Between The Rocks (LLV),GC5AH9W
0,"Chasing Lewis and Clark, The Final Episode",GC2F146
1,AMNHA: Storage Building Remains (LLV),GC8GD6X
0,Over the Hills and Far Away,GC1TBP1
0,AMNHA: Graffiti Mountain (LLV),GC3W8J0
4,Guarding South Fulton #8,GC8WXP6
49,AMNHA: Under The Rock (LLV),GC23D7C
40,Rocking on South Fulton Parkway,GC2531W
42,AMNHA: Line Of Rocks (LLV),GC7FEAE
46,Guarding South Fulton #3,GC637MP
0,Covington to Conyers P&G #2,GC8YYN6
0,Mr.Rainey,GC2F0ZY
1,AMNHA: Shelter Rock (LLV),GC8RFYE
0,In Memory of LT. Mike Vogt,GC76NGA
40,AMNHA: Pile Of Rocks (LLV),GC8WXP2
28,How sweet it is!,GC6M3WA
45,"""Twixt a Rock and a Hard Place""",GC94JA1
0,Guarding South Fulton # 17,GCN7H4
28,AMNHA: Laurel Creek (PAP),GC2YXW1
0,G.S. Bookworm,GC8YQFF
0,AMNHA: Parker's Plantation Plain (PMP),GCP099
35,Wet K9's Like to Read,GC6R3DF
46,AMNHA: Camouflage Decision Site (LLV),GC43DMC
45,The Christmas Tree Cache V4!,GC94HHF
1,AMNHA: Arabia Mountain Nature Center (PAP),GC94DGH
40,Guarding South Fulton #9,GC94M2E
35,AMNHA: Rocks on the Rockdale (PMP),GC75MYT
0,Rapids Overlook,GC4Z179
35,Key box,GC75K1A
35,Fairplay LFL,GC75MYK
45,AMNHA: Cutting Shed Ruins (AMA),GC64XH4
2,Guarding South Fulton #11,GC83AV8
45,AMNHA: Panola Pine (PMP),GC94CJA
35,Guarding South Fulton #12,GC75MY9
2,AMNHA: Farming Terraces (PAP),GC83AWD
35,Guarding South Fulton #15,GC75K2Q
45,AMNHA: Salamander Pond (LLV),GC51WRW
35,Guarding South Fulton #25,GC75K31
2,AMNHA: Quarry Office Building (LLV),GC14MDE
35,Numberpedia #10,GC7PDA9
47,AMNHA: Covered Bridge-Horace King's Legacy (PAP),GC95KGA
2,Georgia Traveler - Tagging Along,GC83AY0
45,AMNHA: Polished Rocks (LLV),GC4Z59V
0,lemme pierce your ear,GC2EREB
35,AMNHA: Upper Alexander Lake (PMP),GC75K3D
35,Leftovers 2,GC6V20P
1,AMNHA: Mile Rock (PAP),GC8RFXG
2,Homeward Bound,GC83AYR
46,AMNHA: Arabia Mountain Quarry History (LLV),GC90ZDV
40,PFNP:) Can You Feel Me?,GC97AJ9
35,AMNHA: Forest Trail (LLV),GC75K41
40,FaSoLa,GCP32H
28,AMNHA: Quarry (AMA)(GT),GC2AKZP
28,OMM Can I have another?,GC2CDNW
4,AMNHA: Former Wiccan Religious Site (LLV),GCZVNK
7,Sweet Tater,GCZ8H5
2,Slightly off Target,GC3548G
46,Muse at the LTR,GC3C99
26,AMNHA: What Does the Rock Say? (PMP),GC21NYA
7,A Little Bit of Everything,GCNP87
0,Red Neck Christmas Tree,GC95649
45,Penguin 1 in Carrollton,GC15F1M
45,AMNHA: Helen Meador Boyd Memorial Forest (LLV),GCJP66
0,"Stars fall on Alabama, don't you do it!",GC15F1Q
45,AMNHA: Arabia Lake Dam and Cascades (LLV),GCQ1ZH
0,The Greatest Sport? GOLF,GC8QNYR
43,AMNHA: Mary Wade Grave (PAP),GCR0BZ
0,The Greatest Sport? FOOTBALL,GC1VPYA
46,Another easy Park and Grab,GC2ENAF
7,Stateline at the LTR,GC1NBE1
0,Batty Black Nano,GC8P389
7,LTRP Trail Spur,GC14DG6
45,AMNHA: Granite Ruins (PAP),GCR6EH
40,Shhhh..... Be Vewy Kwiet!,GC2EN8K
0,BBQ-ED: Oink-ED,GC8W1GT
45,Along the Paved Trail,GCHAB2
0,AMNHA: Arabia Lake (PAP),GC1NRNF
4,Carroll's Vet,GC8WW2V
16,AMNHA: Among the Granite (PMP),GCG6NP
2,Who is Guarding the Cache?,GCPNTB
0,AMNHA: Changing Forest (LLV),GC1TTBQ
49,At the Cross Roads,GCPG80
0,Chuck's Buy More,GC8W1GQ
0,The Greatest Sport? BASEBALL,GC8G8WV
49,AMNHA: Rain or Shine (AMA),GC20GEN
40,One for the Cat Lady,GC1M480
49,AMNHA: Alexander Barn (PMP),GC20AC2
0,A cache by the Big 4-Way,GC2TJFG
0,AMNHA: Old Barn (LLV),GC8VYFF
7,Fat Georgia Spur West,GCZBYD
0,Anna Losa Shoe,GC8110N
0,Welcome to Little Tallapoosa Park,GC2KYMR
0,Big Haynes Series #2,GC97FGV
0,Wildwood Greenbelt Trail 3,GC8VR5G
0,AMNHA: Vaughters'  Farm (PAP),GC8VYEV
45,Wildwood Greenbelt Trail 2,GCZJW1
4,"What Happened To All The Trolls-#4 ""The Hiker""",GC8W1GJ
45,Get Your Smiley Here!,GCM9X6
4,AMNHA: Wilburn Farm Pond (PAP),GC8WW38
46,Itsy Bitsy Spider,GC95AWH
46,""" Just Shoot Me""",GC9717N
0,LTRP: Parking Area #1,GC1N36P
0,AMNHA: Retreat House (LLV),GC6N2B5
49,Wildwood Greenbelt Trail 4,GC2PEG0
45,BBQ-ED:  Pink-ED,GC13AKA
0,Musical Segment,GC2BKP9
45,AMNHA: Behind the Barn (AMA),GC1MP2C
40,Wildwood Greenbelt Trail 1,GC970Z2
0,AMNHA: Stephenson Creek Narrows (LLV),GC2BHYK
49,"""5434""",GC2BKPZ
4,AMNHA: Stephenson Creek Headwaters (PAP),GC8VZQM
4,Georgia Traveler #9 - Indians,GC7YT9F
49,"Junk Mans Treasure Series...""Went a Courtin'""",GC2BKNT
45,Cinco de Trunko,GC20NAT
49,"Junk Mans Treasure Series...""Baby Buggy""",GC20NA3
0,Ron Swanson,GC8VZJF
46,AMNHA: Wilburn Farm Horse Barn (PAP),GC48HQ3
0,Too Cool for School,GC1DYYY
45,Richie's Rockin Racecar,GC7BX5R
46,Leslie Knope,GC5NVC9
0,"Junk Mans Treasure Series... ""In-A-Gadda-Da-Vida""",GC2DVR2
0,"Lady Bug, Lady Bug",GC7R375
49,AMNHA: Wiliburn Farm Trail (PAP),GCT9AM
46,Lolly Bump,GC8C0XZ
45,Randominity,GC2W7V2
45,The Wishing Well,GC2AKCV
45,PATH: Arabia hollows,GC2Y0Q1
1,The Greatest Sport? SOCCER,GC796Q0
1,AMNHA: South River Overlook (PMP),GC8AKV8
1,The Greatest Sport? BASKETBALL,GC8GV75
1,LK8 Panola Mountain State Park,GC8GV6H
1, penguin 1 in Bremen,GC8GV6D
1,AMNHA: Remote Rock Outcrop (LLV),GC8GV77
45,Got Milk?,GC2Y0XK
1,Birds gotta swim and ... what?!?,GC6CC0Y
46,McKenzie at the LTR,GC2MJ09
1,"Junk Mans Treasure Series...""Farm Fresh""",GC8GV7B
1,RELAX AND ENJOY THE VIEW,GC8GV67
1,"Junk Mans Treasure Series...""The Racer""",GC8GV5Y
46,Carrollton Greenbelt Trail Northside drive spur 1,GC6F9CX
1,Along the PATH,GC76M5P
1,BrookeLynn's Cache,GC796PB
42,This One May Bug You…,GC799WP
42,Water Underground?,GC1GKW4
1,AMNHA: Woodland Trail (PAP),GC1AZD6
1,One for the Math Man,GC1MRXY
2,CoC Horsepower #2,GC4Z368
0,Carrollton Greenbelt Trail Northside drive spur 2,GC5GDZ5
16,"""This Side Up""",GCG4HR
42,Carrollton Greenbelt Trail Northside drive spur 3,GCRZ6H
2,"What Happened To All The Trolls-#2 ""Lightweight""",GC8W42J
0,Carrollton Greenbelt Trail Northside drive spur 4,GC4XK6C
46,The Baker's Holiday,GC4847Q
2,Goose Haven,GC329KE
0,"Junk Mans Treasure Series...""Back To School""",GC19RH4
46,There's Wally!,GC41B3H
2,AMNHA: House Ruins (PAP),GC8EW1M
28,Highway 100 at the LTR,GC668Y7
1,"""Creek Bed Cache""",GC4Z858
1,70's Music - One,GC8G14E
0,AMNHA: Pole Bridge Creek Cascades (PAP)(GT),GC2REDW
46,Publix Enemy #2,GC2HPXD
1,Captain Rebelroo 3,GC8MGTX
0,Where's Wally?,GC2HPXJ
0,High Rock Trail,GC3RGY8
0,PFNP:) Heiroglyphics You Can Hear!,GC7DP1W
1,AMNHA: Mystery Structure In The Woods (AMA),GC8H6X0
1,Georgia Traveler 8A - French Suffix (Take 2),GC7MMW0
1,GGA CITO MONTH - Panola Mountain State Park,GC1KP3C
1,GREEN Belt,GC7VVAM
2,AMNHA: Panola Mountain Little Library (PMP),GC1D7CE
1,Bob Was Here!,GC7MMJ6
47,AMNHA: Evans Mill Ruins (AMA),GC1R452
45,Croft Street Bridge Cache,GC4T034
1,Straight to a Bear in the Woods,GC8EX0K
0,Welcome to Georgia,GC7YZ4Z
0,Hanging Around the Tanks,GC3E5R5
0,Hobbs Hobbit Cache,GC5TNX7
49,AMNHA: Lyon House (PAP),GCM96H
0,Carrollton Greenbelt Trail Hobbs farm loop  6,GC8B86Q
0,"By Land, Sea, And ???...Plus Some Mental Torture!",GC3JQHA
0,Carrollton Greenbelt Trail Hobbs farm loop  5,GC3RRQ9
42,Panola Mountain Earthcache,GC8M7AM
45,CES GREENBELT 1,GC449C8
0,Hand It to Ya',GC1FJYF
24,Can someone turn the lights on??,GC8AP9R
49,Covington to Conyers P&G #1,GC5442Z
0,70's Music - Geography,GC3QQ1K
0,"Headless Horseman  ""Sleepy Hollow""",GC4P5JV
0,Carrollton Greenbelt Trail Hobbs farm loop  4,GC7VMDF
45,Roy's reached a Dead End,GC6PRXT
45,Carrollton Greenbelt trail 5,GC7AZTZ
45,A D.N.F. Cache By AZS That's Not Worth The Smiley.,GC6PRYC
2,One For the Grocery Man,GC8C126
2,AMNHA: Flat Rock Archives (AMA),GC6PRGN
0,Hobbs Farm wetlands,GC6ZEBC
0,CLUE: Porterdale River Park,GC275KT
46,BONUS Cache - Exploring Carrollton's Textile Past,GC1AFN7
40,Captain Rebelroo 1,GC72R98
24,Carrollton Greenbelt Trail Hobbs farm loop  1,GC8AP9W
49,Oh Belvedere!,GC86NH1
2,Carrollton Greenbelt Trail Hobbs farm loop  3,GC8BXDV
2,Captain Rebelroo 2,GC8BXD4
2,Carrollton Greenbelt trail 4,GC8AQR8
1,The Porterdale Depot,GC4NYM2
40,Carrollton Greenbelt trial 2,GC5T9XJ
2,GEOCACHERS ANONYMOUS - THE 12 STEPS,GC7B0DJ
2,Carrollton Greenbelt trail 3,GC6N110
1,White on White,GC6X6Z8
45,Carrollton Greenbelt Trail Hobbs farm loop  2,GC6PCHY
1,AMNHA: Cross Roads Bonus (LHH),GC6X70W
0,Carrollton Greenbelt trail 1,GCQQXE
2,the lovely ttown cache,GC7W5K6
40,Reavesville at the LTR,GC8BPAP
2,McCon # 2 - Guarding Walnut Creek,GC8BHH7
24,Greenbelt trail along the LTR 23,GC8AP9P
0,Look At That Tree!,GC76AAA
2,70's Music - Ampersand,GC8KJY2
1,AMNHA: Lithonia City Cemetery (LHH),GC76AA3
2,Greenbelt trail along the LTR 22,GC7ZCZ9
2,The Porterdale Rockhouse!,GC6D45M
1,Penguin 2 in Carrollton,GC76AAH
46,CLUE: Porterdale Shoals,GC1E7XA
0,70's Music - Zoology,GC76A94
49,Turner Lake Series 1,GC207VE
45,Wally's Come & Gone???,GC792NB
1,Georgia's All-Star Puzzle Challenge Cache,GC6X71M
46,Bridge Basics,GC6E5W2
42,"What Happened To All The Trolls-#3 ""Magical""",GC8W2MH
1,Schroeder's Bark in the Park Cache,GC7RN79
1,Turner Lake Series 2,GC6X72P
2,Crumbling Wall !,GC8CX9Y
28,Cedar Shoals Park,GC74WR9
2,The People Perch,GC32V41
46,It was a crisp and clear night . . .,GC6X72B
2,Greenbelt trail along the LTR 21,GC8RVMK
0,The New Turner Lake Series 6,GC273Y0
42,Georgia Traveler #6 - Change One,GC36J7J
46,Turner Lake Multi,GC3WG0M
24,Greenbelt trail along the LTR 20,GC8APA1
2,Turner Lake Series 3,GC8AQTD
1,"Something Different, Same Thing",GC4ZKP3
45,Turner Lake Wherigo,GC1TWB1
45,Greenbelt trail along the LTR 19,GC14KHW
45,CLUE: Turner Lake,GC6N8A2
2,Georgia Traveler #12 - Un-inc,GC7ZCYP
2,Turner Lake Series 5,GC7ZCYF
2,Greenbelt trail along the LTR 18,GC7ZCY3
2,Evil Turner Lake Cache,GC7ZCXW
1,Kingsbridge at the LTR,GC6CVWB
2,Turner Lake Series 4.1,GC7ZCX0
2,Rest a Spell,GC350ZT
2,Trouble Over Bridged Water at Turner Lake,GC7ZCVT
2,Greenbelt trail along the LTR 17,GC7C175
0,Zappa Quest-Frank,GC3RC8Z
2,Hungarian Wonder,GC7B14F
45,Salem Panola,GC6N9HN
4,Greenbelt trail along the LTR 16,GC7QQH9
1,One Bug Too Many At Turner Lake,GC6CD40
4,Bowdon's Treasures,GC63W48
4,McCon # 1 - Airline Security,GC2MPN4
45,Greenbelt trail along the LTR 15,GC6PN8H
7,Easy Peasy Park and Grab,GC3TXMB
42,70's Music - #1,GC49XGA
2,Hiding Out,GC1ZHTQ
45,In Front of the Scarred One,GC1270Q
4,Round & Round We Go!,GC6VT94
45,Greenbelt trail along the LTR 14,GC1AECW
45,Oxford Trails #1,GCNE0X
0,Carrollton Greenbelt trail at UWG 2,GC3NX9J
46,Oxford Trails #2.1 Beware of Trolls,GC32193
46,Carrollton Greenbelt trail at UWG 1,GC1M448
28,The Spunky Scott Stop,GC76NTX
45,GREEN Child of the South,GCDB50
49,Where Black Meets White,GCJ9VH
0,Carrollton Greenbelt trail at UWG 3,GC9012M
0,Oxford Trails #3,GC3GX90
0, Greenbelt trail along the LTR 1,GC3GXGB
45,Get Railed on the Oxford Trail,GC1M429
0,Greenbelt trail along the LTR 2,GC50C6A
28,Oxford Trails #4,GC3EEY7
0,Carrollton Greenbelt trail at UWG 4,GCJYGE
45,The New AppleJangles,GC70NQC
40,Greenbelt trail along the LTR 13,GC34MR8
45,CLUE: Oxford Trails,GC70NR0
0,Greenbelt trail along the LTR 12,GC41VG0
45,Geojunkie_George Street Trail Extension,GC70NPF
45,Kelly GREEN Belt,GC70NQ1
45,Buzzard Boulevard,GC1FZHX
40,Carrollton Greenbelt trail at UWG 6,GC4TMK2
45,My Sweetheart Cache,GCPR6H
45,Numberpedia #1,GCRTN3
42,Rocky Times At The Ohco Tree,GC25YX6
0,Lovvorn at the LTR,GC69HE2
49,Sherman's Left Wing On The East Side - Oxford,GCJ9WK
0,Greenbelt Trail along the LTR 3,GC3NX93
0,Walking thru Oxford,GC3NX97
2,Carrollton Greenbelt trail at UWG 5,GC46KY0
0,A Taste of Oxford,GC3M2QY
45,Columbia at the LTR,GC2WQNW
45,Riverside Cache,GCA76
45,Georgia Traveler #7 - Ancient History,GC2YBG8
0,Asbury Park,GC4KPRZ
45,convenience Cache,GC825XY
2,The Big Oak,GC4GW4Z
0,Greenbelt trail along the LTR 11,GC69HJE
45,Kleaning Kudzoo,GCE316
45,Greenbelt trail along the LTR 4,GC2WQN6
0,CHILDHOOD REVISITED 2,GC50C74
45, Greenbelt trail along the LTR 5,GC458KP
0,Swollen Nut,GC5T1TM
45,Greenbelt trail along the LTR 10,GC2WQMV
1,AR_Covington Mural,GC77FKK
45,Greenbelt trail along the LTR 6,GCGHW7
2,Newton County Historic Courthouse,GC70BWA
0,Greenbelt trail along the LTR 9,GC3GXDJ
0,Island Cascades at Dial Mill,GC8ND0H
47,Tanyard Line,GC5TA0V
0,Sherman's Left Wing  On The East Side -- Covington,GC1J76Q
45,Greenbelt trail along the LTR 7,GC2WQNK
49,Covington Square-A Walking Tour,GC1HYA0
40,   Greenbelt trail along the LTR  8,GC69HMK
46,432,GC5FGBF
45,Hunter's Way,GCE733
45,So You Want Me To ROT In 7734 Do Ya?,GC2YBGX
0,Ozier Indians,GC3KH6Z
0,Historic Georgia #8 - Stoneman/Garrard,GC690YK
0,A little go-go juice,GC20CKW
45,Floyd Street Stroll,GC12PDX
45,Cope with Failure,GC1N9HJ
45,BOOGERHILL'S #4000: GEORGIA HISTORY,GC2DD1F
40,70's Music - The Big Thing,GC1F76H
0,Hershey Boo Boo,GC1NCD5
2,Wolf statue at UWG Stadium,GC92VHE
46,If Only They Could Talk...,GC1M6X5
2,Numberpedia #3,GC350P5
49,Truck Jump and Grocery Store - Dukes of Hazzard #5,GC2JX1W
0,Numberpedia #8,GC56A
0,CLUE: Walking through town,GC3FDKR
46,How Firm a Foundation,GC130Z7
46,Front 9 at Redan Park,GC8B6T7
0,Georgia Traveler #3 - Last Names,GC4MA9N
0,Zensational,GC1JMPZ
7,Bowdon GA - The Friendly City AL Bonus Cache,GC700M1
45,Academy Spring,GCN7Y6
7,BCR,GC2BFNJ
45,CLUE: Academy Springs,GCV78Q
45,Castor Canadensis Obstruction,GC18J73
0,HOJ: WONDER WOMAN,GC1V6NX
0,Don't Mess 'Round With Me!,GCQX60
40,Land Line,GC17FEV
0,Just Think It Through,GC1177H
0,Bugs Adventure,GCTJH0
0,Georgia Traveler #13 - International,GC39V5G
45,Possum Pouch,GCF852
40,Highway 166 at the LTR,GC702N0
49,Honey Badger Can Play This Too!,GCGHVT
45,Just Where Is That Cache?,GC193PR
0,Newton 911,GC3CND6
0,Numberpedia #7,GC93EN5
45,"You missed a spot there, GeoJunkie!",GC3CNEC
0,Lonesome Sentinel,GC1177W
45,A Snap(finger) Decision,GC2PZVF
45,"70's Music - 3, 4, and a bit of 5",GC6732
49,Love At First Sting,GC3CNEG
46,Bowdon's Heroes,GC94QZ8
2,CLUE: Walking out of town,GC1H41J
0,Mason Dixson Line,GCH530
42,D.U.C. Millstone,GC52YZE
0,70's Music - Double Firsts,GC8QYF4
2,Townley Rd. P&G #2,GC4VHGC
0,Georgia Traveler #1 - History,GC1Q5R1
2,My Rewards,GC5GM79
0,Georgia Traveler #5 - Miscellaneous,GC1J0DV
45,"Walk of Heroes ""Clarence R. Vaughn, Jr. Garden""",GC5ZN6B
2,70's Music - Food,GC4VVRN
1,Pigs In Space,GC8E68E
45,Georgia Traveler #2 - Athletics,GC3GX61
45,Penguins in Covington,GC6W0KZ
45,Georgia Traveler #10 - Headwaters,GC7QX9C
0,That's What It Sounded Like,GC76G9W
0,Largemouth Bass,GC6VD07
0,DGS: Black Shoals.,GC76GA9
45,John Tanner Park Multi,GC7G8QQ
46,Townley Rd. P&G #1,GC92D5
16,Catfish,GC7B768
16,Don't lift my skirt! (or do),GC7B9AK
0,Eason's Grocery Store,GC7PV9C
7,Covington's Tunnel Hill,GC1JP01
4,Numberpedia #2,GC172HP
45,Whine,GCAF07
0,Numberpedia #5,GC70JH0
0,The Lonely Tree,GC7MG7M
0,70's Music - Transportation,GCVXG3
0,Old Georgetown Junkie,GC69PZ2
0,Numberpedia #6,GC70JGR
49,ROT18AZS Memorial Day Honoring Cache.,GC3BN0Z
0,Numberpedia #9,GC7MEYM
0,Walk of Heroes,GC7003M
4,By Pass Three,GCKG2F
46,Now You See Me...The Lovers,GC407CD
0,Henry's 431 #9,GC7MG8J
40,ROCKDALE.,GC6KQ2T
45,Coleman Lake,GC4Q31J
0,"Buford Tannen ""Wanted Dead or Alive!""",GC6Y9KE
40,Quick & Easy # 10,GCTGZ3
46,DGS: It's all in the head!,GC2YPT6
42,Henry's 431 #8,GC3C03R
45,New on the block,GC3245
40,Bypass Two,GC10249
42,CMCache,GC3B3ZR
42,rock bridge cache,GC2KPR3
45,Anderson Park Micro,GC3C6AT
0,Quick & Easy #30,GC1FPC7
0,CLUE: Eastside Trail near Chimney Park,GC3PFTA
0,Henry's 431 #7,GC9374P
28,North Newton Nano,GC3CMY3
46,Henry's 431 #6,GC7584C
45,"""Hard as a Rock""",GC326B
42,Choccolocco Mountain,GCJN38
45,Anderson Park Cache,GC47QGP
49,88 Ramp and Pier,GCMFTB
0,Need a Smiley?,GC3CMYQ
2,Quick & Easy # 9,GCVNV3
0,Bank and Cache,GC3FGFG
40,"Big rock, small hole",GC3TDFE
42,Flat Shoals Light,GC4F85B
0,Web of Deception,GC5MWCR
0,Now You See Me - The High Priestess,GCNQK2
45,Bunch of Grapes #3,GCFE3
49,Nails Creek,GC2XRF1
2,Shamrock Way,GC1C6H8
2,Geometric History,GC2QGFM
49,Summit,GCAAE9
7,Spring Break 2015,GC1M0GG
45,Henry's 431 #5,GCAEE8
0,Rolling Back Prices,GC3ET4E
42,Alabama Spirit Quest- Moore Cemetary,GC15WH5
7,Starring Walter Pidgeon and Maureen O'Hara,GC3TDGT
45,AWSS Remembered,GC3TDG1
0,Touche,GCGT8D
46,This Little Piggy Went to Market,GCJFVA
42,Two-Bit Fly-By Cache,GC70362
45,Laurel Cache,GC92CE
16,Sale of the Century!  Ammo Box for a Nickel!,GC51B5
0,The Order,GC3ET50
45,12 Point Small Big Game Hunter's Cache,GCC5C
0,Lotto Luck,GCXFKV
49,The Moiety DNF Series # 4 - Darth Moss!,GC20VDK
45,Noah's Hide,GC34ATJ
45,Chip off the old _____,GCX52D
49,leons no bid magical mystery road,GCPMFV
0,She Bat Sprints to Ireland,GC93XZF
2,Henry's 431 #4,GC4R0GH
0,Boy Scout Adventures,GC4R0GR
0,Exchange #1,GC3DT9X
7,Oink ?? oink ??,GC1M0C2
0,Which Direction?,GC4R0HE
42,Difficult multi on the EST.,GCNF5H
49,Living Life with Serenity,GC48MH5
7,CLUE: Walking the Eastside Trail,GC4PH65
7,Stop & Shop,GC4RMA0
46,S. Hairston Light Post,GC66PW9
0,THE GOLD BUG,GC4R0H2
49,For The Numbers,GC4EHFY
0,Henry's 431 #3,GC237YC
0,Chevring,GC8CDKV
7,Quick & Easy #39,GC2A27C
40,Randall Boggs adventures,GC5NY3H
1,Carly's Cache,GC4R0HB
4,The Great Houdini (Gadget Cache),GC94CWX
45,MBRANEY'S 1st Alabama Cache,GC96N9Q
28,Boiled Peanuts,GC6NMBJ
16,Truman's Legacy,GC9DA9
28,Historic Georgia #4- The March to the Sea,GC4GTYC
45,lets get froggy,GC5FKYE
2,Sherman's Left Wing on the East Side - Rutledge,GC8BRTP
28,The Teal Trail #3,GC671MH
7,I made this for you!,GC10AWF
2,Quick & Easy #40,GCP8JM
7,Dirt Rest Stop,GC1KZTJ
0,Quick & Easy #38,GC8PVGM
0,Camp Daniel Morgan Cache,GC87WB6
46,In the Hollow,GC96ZR5
43,Good Reason To Slow Down.,GCNCER
46,Red CrossRoads #1,GC8CPNM
2,The Cottage at HLC - A Travel Bug Hotel,GC1NX5M
46,The Teal Trail #6,GCRYAK
40,??DGS Biking the CCC??,GC14PM4
7,The Teal Trail #7,GC2NWW8
0,HLC - Down in the HOLLOW,GCD08
45,The Teal Trail #8,GC4WBGR
45,Potty in the Woods,GC4WBHT
49,"Old Downing Mill ""Tree""t",GC54218
45,HLC - I am Groot,GC4H0PA
0,Henry's 431 #1,GCPFMV
0,HLC - This Spot Rocks!,GC55A09
25,Warm Up to Henry's 431,GC1XDW7
49,"""Y"" Love Meets In The Middle",GCNK12
45,Free Geocache for idiots,GC4AAD
49,Not just a soccer field,GCQJVR
28,You've Got Mail,GC5BZV8
0,HLC - Stumphouse,GC38G0K
0,The Teal Trail #12,GCPG6D
45,HLC - Fork in the Trunk,GCR08M
45,Simple Sentinel,GC1CVTX
45,HLC - Creek Crossing,GC2ZDEB
45,ASSIGNMENT: Fire Tower -- HorseBloc Mountain,GC1DMXW
46,HLC- Hidden Treasure,GC38W79
0,Martin's Mountain,GC7GGZ3
45,HLC - Back to Your Roots,GC2N1G5
49,Downings Mill Bridge,GC28YM6
0,HLC - Days Gone By,GC2467P
0,Scratch N Win,GCR09E
46,LK6 Hard Labor Creek State Park,GC6J9WD
0,DG#9,GC2DPT2
28,Die Hard Sports Fan Back To Life,GCR09N
28,Bunch of Grapes #2,GCRKGX
0,Norma's New Hot Rod,GC2DPWA
